trial,response_time,accuracy,decision_time,evidence_time
83,1.1480000000000006,1,0.8980000000000007,0.8980000000000007
84,1.564999999999966,1,1.314999999999966,1.314999999999966
85,0.5970000000000002,1,0.34700000000000025,0.34700000000000025
86,0.8430000000000004,1,0.5930000000000004,0.5930000000000004
87,1.4489999999999787,1,1.1989999999999787,1.1989999999999787
88,0.6140000000000003,1,0.36400000000000027,0.36400000000000027
89,1.0610000000000006,1,0.8110000000000006,0.8110000000000006
90,1.2120000000000006,1,0.9620000000000007,0.9620000000000007
91,1.610999999999961,1,1.360999999999961,1.360999999999961
92,1.1050000000000006,1,0.8550000000000006,0.8550000000000006
93,1.9449999999999241,1,1.6949999999999241,1.6949999999999241
94,1.0070000000000006,1,0.7570000000000006,0.7570000000000006
95,1.0530000000000006,1,0.8030000000000006,0.8030000000000006
96,1.374999999999987,1,1.124999999999987,1.124999999999987
97,1.0170000000000006,1,0.7670000000000006,0.7670000000000006
98,1.545999999999968,1,1.295999999999968,1.295999999999968
99,2.139999999999903,1,1.8899999999999026,1.8899999999999026
100,3.0749999999998,1,2.8249999999998,2.8249999999998
101,2.2869999999998867,1,2.0369999999998867,2.0369999999998867
102,1.5159999999999714,1,1.2659999999999714,1.2659999999999714
103,2.152999999999901,1,1.9029999999999012,1.9029999999999012
104,0.8140000000000004,1,0.5640000000000004,0.5640000000000004
105,1.4709999999999763,1,1.2209999999999763,1.2209999999999763
106,1.1130000000000007,1,0.8630000000000007,0.8630000000000007
107,0.5310000000000001,1,0.2810000000000002,0.2810000000000002
108,0.4710000000000002,1,0.22100000000000017,0.22100000000000017
109,0.8690000000000004,1,0.6190000000000004,0.6190000000000004
110,1.1280000000000006,1,0.8780000000000007,0.8780000000000007
111,0.6270000000000002,1,0.3770000000000003,0.3770000000000003
112,1.3129999999999937,1,1.0629999999999937,1.0629999999999937
113,1.600999999999962,1,1.350999999999962,1.350999999999962
114,1.1770000000000007,1,0.9270000000000007,0.9270000000000007
115,0.9180000000000005,1,0.6680000000000005,0.6680000000000005
116,0.7230000000000003,1,0.47300000000000036,0.47300000000000036
117,2.0639999999999112,1,1.813999999999911,1.813999999999911
118,1.8779999999999315,1,1.6279999999999315,1.6279999999999315
119,0.7930000000000004,1,0.5430000000000004,0.5430000000000004
120,0.5400000000000003,1,0.2900000000000002,0.2900000000000002
121,1.600999999999962,1,1.350999999999962,1.350999999999962
122,3.25,0,3.0,3.0
123,0.7870000000000004,1,0.5370000000000004,0.5370000000000004
124,2.320999999999883,1,2.070999999999883,2.070999999999883
125,0.6490000000000002,1,0.3990000000000003,0.3990000000000003
126,0.6740000000000004,1,0.4240000000000003,0.4240000000000003
127,0.7870000000000004,1,0.5370000000000004,0.5370000000000004
128,0.9030000000000005,1,0.6530000000000005,0.6530000000000005
129,1.9589999999999226,1,1.7089999999999226,1.7089999999999226
130,0.8030000000000004,1,0.5530000000000004,0.5530000000000004
131,1.6889999999999523,1,1.4389999999999523,1.4389999999999523
132,0.9950000000000006,1,0.7450000000000006,0.7450000000000006
133,1.0950000000000006,1,0.8450000000000006,0.8450000000000006
134,1.5059999999999725,1,1.2559999999999725,1.2559999999999725
135,0.7610000000000003,1,0.5110000000000003,0.5110000000000003
136,1.1660000000000008,1,0.9160000000000007,0.9160000000000007
137,0.7170000000000003,1,0.46700000000000036,0.46700000000000036
138,1.464999999999977,1,1.214999999999977,1.214999999999977
139,1.264999999999999,1,1.014999999999999,1.014999999999999
140,1.0010000000000006,1,0.7510000000000006,0.7510000000000006
141,2.3499999999998797,1,2.0999999999998797,2.0999999999998797
142,1.828999999999937,1,1.578999999999937,1.578999999999937
143,1.809999999999939,1,1.559999999999939,1.559999999999939
144,1.6309999999999587,1,1.3809999999999587,1.3809999999999587
145,1.637999999999958,1,1.387999999999958,1.387999999999958
146,1.4539999999999782,1,1.2039999999999782,1.2039999999999782
147,1.1920000000000006,1,0.9420000000000007,0.9420000000000007
148,0.5810000000000002,1,0.33100000000000024,0.33100000000000024
149,0.7550000000000003,1,0.5050000000000003,0.5050000000000003
150,0.4910000000000002,1,0.2410000000000002,0.2410000000000002
151,0.8440000000000004,1,0.5940000000000004,0.5940000000000004
152,1.3339999999999914,1,1.0839999999999914,1.0839999999999914
153,1.0260000000000007,1,0.7760000000000006,0.7760000000000006
154,2.1819999999998982,1,1.931999999999898,1.931999999999898
155,0.7760000000000004,1,0.5260000000000004,0.5260000000000004
156,1.4159999999999824,1,1.1659999999999824,1.1659999999999824
157,1.5209999999999708,1,1.2709999999999708,1.2709999999999708
158,0.9700000000000005,1,0.7200000000000005,0.7200000000000005
159,1.1570000000000007,1,0.9070000000000007,0.9070000000000007
160,0.6050000000000002,1,0.35500000000000026,0.35500000000000026
161,3.25,0,3.0,3.0
162,0.9700000000000005,1,0.7200000000000005,0.7200000000000005
163,0.4860000000000002,1,0.23600000000000018,0.23600000000000018
164,0.9920000000000005,1,0.7420000000000005,0.7420000000000005
165,2.1849999999998975,1,1.9349999999998977,1.9349999999998977
166,1.7179999999999491,1,1.4679999999999491,1.4679999999999491
167,0.8400000000000004,1,0.5900000000000004,0.5900000000000004
168,1.7699999999999434,1,1.5199999999999434,1.5199999999999434
169,1.0420000000000007,1,0.7920000000000006,0.7920000000000006
170,1.5879999999999634,1,1.3379999999999634,1.3379999999999634
171,1.1530000000000007,1,0.9030000000000007,0.9030000000000007
172,1.3349999999999913,1,1.0849999999999913,1.0849999999999913
173,1.4179999999999822,1,1.1679999999999822,1.1679999999999822
174,0.9300000000000005,1,0.6800000000000005,0.6800000000000005
175,1.2530000000000003,1,1.0030000000000003,1.0030000000000003
176,1.555999999999967,1,1.305999999999967,1.305999999999967
177,1.2040000000000006,1,0.9540000000000007,0.9540000000000007
178,0.6540000000000004,1,0.4040000000000003,0.4040000000000003
179,1.0030000000000006,1,0.7530000000000006,0.7530000000000006
180,0.7220000000000004,1,0.47200000000000036,0.47200000000000036
181,1.5409999999999686,1,1.2909999999999686,1.2909999999999686
182,3.25,0,3.0,3.0
183,2.283999999999887,1,2.033999999999887,2.033999999999887
184,2.0179999999999163,1,1.767999999999916,1.767999999999916
185,1.5229999999999706,1,1.2729999999999706,1.2729999999999706
186,1.6149999999999605,1,1.3649999999999605,1.3649999999999605
187,0.6550000000000002,1,0.4050000000000003,0.4050000000000003
188,1.3429999999999904,1,1.0929999999999904,1.0929999999999904
189,0.9200000000000005,1,0.6700000000000005,0.6700000000000005
190,0.7350000000000003,1,0.4850000000000004,0.4850000000000004
191,1.1890000000000007,1,0.9390000000000007,0.9390000000000007
192,2.34799999999988,1,2.09799999999988,2.09799999999988
193,0.4970000000000002,1,0.2470000000000002,0.2470000000000002
194,0.7690000000000003,1,0.5190000000000003,0.5190000000000003
195,1.8209999999999378,1,1.5709999999999378,1.5709999999999378
196,0.6410000000000002,1,0.3910000000000003,0.3910000000000003
197,1.391999999999985,1,1.141999999999985,1.141999999999985
198,0.6230000000000002,1,0.3730000000000003,0.3730000000000003
199,1.301999999999995,1,1.051999999999995,1.051999999999995
200,1.7029999999999508,1,1.4529999999999508,1.4529999999999508
201,0.9290000000000005,1,0.6790000000000005,0.6790000000000005
202,3.202999999999786,1,2.952999999999786,2.952999999999786
203,1.0600000000000005,1,0.8100000000000006,0.8100000000000006
204,1.6979999999999513,1,1.4479999999999513,1.4479999999999513
205,1.6149999999999605,1,1.3649999999999605,1.3649999999999605
206,1.0930000000000006,1,0.8430000000000006,0.8430000000000006
207,1.5399999999999687,1,1.2899999999999687,1.2899999999999687
208,0.7740000000000004,1,0.5240000000000004,0.5240000000000004
209,1.3269999999999922,1,1.0769999999999922,1.0769999999999922
210,1.3239999999999925,1,1.0739999999999925,1.0739999999999925
211,0.4840000000000002,1,0.23400000000000018,0.23400000000000018
212,1.0940000000000007,1,0.8440000000000006,0.8440000000000006
213,2.029999999999915,1,1.7799999999999148,1.7799999999999148
214,1.4519999999999784,1,1.2019999999999784,1.2019999999999784
215,0.9600000000000005,1,0.7100000000000005,0.7100000000000005
216,1.1490000000000007,1,0.8990000000000007,0.8990000000000007
217,1.4539999999999782,1,1.2039999999999782,1.2039999999999782
218,0.5910000000000002,1,0.34100000000000025,0.34100000000000025
219,1.9699999999999214,1,1.7199999999999214,1.7199999999999214
220,0.6230000000000002,1,0.3730000000000003,0.3730000000000003
221,0.9090000000000005,1,0.6590000000000005,0.6590000000000005
222,0.8730000000000004,1,0.6230000000000004,0.6230000000000004
223,1.936999999999925,1,1.686999999999925,1.686999999999925
224,1.5979999999999623,1,1.3479999999999623,1.3479999999999623
225,0.8090000000000004,1,0.5590000000000004,0.5590000000000004
226,1.2170000000000007,1,0.9670000000000007,0.9670000000000007
227,0.7150000000000003,1,0.46500000000000036,0.46500000000000036
228,0.8400000000000004,1,0.5900000000000004,0.5900000000000004
229,1.5029999999999728,1,1.2529999999999728,1.2529999999999728
230,0.7220000000000004,1,0.47200000000000036,0.47200000000000036
231,1.3359999999999912,1,1.0859999999999912,1.0859999999999912
232,0.8510000000000004,1,0.6010000000000004,0.6010000000000004
233,1.2849999999999968,1,1.0349999999999968,1.0349999999999968
234,0.9690000000000005,1,0.7190000000000005,0.7190000000000005
235,1.8329999999999365,1,1.5829999999999365,1.5829999999999365
236,2.282999999999887,1,2.032999999999887,2.032999999999887
237,2.493999999999864,1,2.243999999999864,2.243999999999864
238,0.6650000000000003,1,0.4150000000000003,0.4150000000000003
239,0.5870000000000002,1,0.33700000000000024,0.33700000000000024
240,2.430999999999871,1,2.180999999999871,2.180999999999871
241,0.6910000000000003,1,0.44100000000000034,0.44100000000000034
242,3.25,0,3.0,3.0
243,0.6410000000000002,1,0.3910000000000003,0.3910000000000003
244,1.1740000000000008,1,0.9240000000000007,0.9240000000000007
245,3.0689999999998006,1,2.8189999999998006,2.8189999999998006
246,1.2480000000000007,1,0.9980000000000008,0.9980000000000008
247,0.9460000000000005,1,0.6960000000000005,0.6960000000000005
248,0.5920000000000003,1,0.34200000000000025,0.34200000000000025
249,1.1430000000000007,1,0.8930000000000007,0.8930000000000007
250,2.392999999999875,1,2.142999999999875,2.142999999999875
251,1.2639999999999991,1,1.0139999999999991,1.0139999999999991
252,0.8350000000000004,1,0.5850000000000004,0.5850000000000004
253,0.8680000000000004,1,0.6180000000000004,0.6180000000000004
254,0.7110000000000003,1,0.46100000000000035,0.46100000000000035
255,0.4730000000000002,1,0.22300000000000017,0.22300000000000017
256,3.25,0,3.0,3.0
257,1.2599999999999996,1,1.0099999999999996,1.0099999999999996
258,2.1999999999998963,1,1.949999999999896,1.949999999999896
259,1.0380000000000007,1,0.7880000000000006,0.7880000000000006
260,1.257,1,1.007,1.007
261,3.191999999999787,1,2.941999999999787,2.941999999999787
262,0.8630000000000004,1,0.6130000000000004,0.6130000000000004
263,0.7040000000000004,1,0.45400000000000035,0.45400000000000035
264,1.4949999999999737,1,1.2449999999999737,1.2449999999999737
265,0.8850000000000005,1,0.6350000000000005,0.6350000000000005
266,0.43400000000000016,1,0.18400000000000014,0.18400000000000014
267,1.3999999999999841,1,1.1499999999999841,1.1499999999999841
268,0.6360000000000003,1,0.3860000000000003,0.3860000000000003
269,1.0600000000000005,1,0.8100000000000006,0.8100000000000006
270,1.0190000000000006,1,0.7690000000000006,0.7690000000000006
271,0.7600000000000003,1,0.5100000000000003,0.5100000000000003
272,0.8710000000000004,1,0.6210000000000004,0.6210000000000004
273,0.9960000000000006,1,0.7460000000000006,0.7460000000000006
274,0.8370000000000004,1,0.5870000000000004,0.5870000000000004
275,0.7480000000000004,1,0.4980000000000004,0.4980000000000004
276,1.3709999999999873,1,1.1209999999999873,1.1209999999999873
277,0.9010000000000005,1,0.6510000000000005,0.6510000000000005
278,1.8159999999999383,1,1.5659999999999383,1.5659999999999383
279,0.8440000000000004,1,0.5940000000000004,0.5940000000000004
280,0.9190000000000005,1,0.6690000000000005,0.6690000000000005
281,0.3830000000000001,1,0.1330000000000001,0.1330000000000001
282,0.6240000000000003,1,0.3740000000000003,0.3740000000000003
283,1.563999999999966,1,1.313999999999966,1.313999999999966
284,1.1640000000000006,1,0.9140000000000007,0.9140000000000007
285,1.0860000000000007,1,0.8360000000000006,0.8360000000000006
286,3.25,0,3.0,3.0
287,1.536999999999969,1,1.286999999999969,1.286999999999969
288,0.6010000000000002,1,0.35100000000000026,0.35100000000000026
289,0.7880000000000004,1,0.5380000000000004,0.5380000000000004
290,0.5070000000000001,1,0.2570000000000002,0.2570000000000002
291,1.98199999999992,1,1.73199999999992,1.73199999999992
292,2.101999999999907,1,1.8519999999999068,1.8519999999999068
293,1.1910000000000007,1,0.9410000000000007,0.9410000000000007
294,0.8010000000000004,1,0.5510000000000004,0.5510000000000004
295,3.25,0,3.0,3.0
296,3.25,0,3.0,3.0
297,1.2799999999999974,1,1.0299999999999974,1.0299999999999974
298,1.4329999999999805,1,1.1829999999999805,1.1829999999999805
299,0.9410000000000005,1,0.6910000000000005,0.6910000000000005
300,0.6370000000000002,1,0.3870000000000003,0.3870000000000003
301,0.9070000000000005,1,0.6570000000000005,0.6570000000000005
302,3.25,0,3.0,3.0
303,1.0060000000000007,1,0.7560000000000006,0.7560000000000006
304,3.25,0,3.0,3.0
305,2.1469999999999017,1,1.8969999999999019,1.8969999999999019
306,0.8950000000000005,1,0.6450000000000005,0.6450000000000005
307,0.9150000000000005,1,0.6650000000000005,0.6650000000000005
308,1.1090000000000007,1,0.8590000000000007,0.8590000000000007
309,0.7870000000000004,1,0.5370000000000004,0.5370000000000004
310,0.8320000000000004,1,0.5820000000000004,0.5820000000000004
311,0.6730000000000003,1,0.4230000000000003,0.4230000000000003
312,0.8140000000000004,1,0.5640000000000004,0.5640000000000004
313,0.8390000000000004,1,0.5890000000000004,0.5890000000000004
314,0.6240000000000003,1,0.3740000000000003,0.3740000000000003
315,0.5470000000000002,1,0.2970000000000002,0.2970000000000002
316,1.8599999999999335,1,1.6099999999999335,1.6099999999999335
317,1.4769999999999757,1,1.2269999999999757,1.2269999999999757
318,3.25,0,3.0,3.0
319,0.5820000000000003,1,0.33200000000000024,0.33200000000000024
320,1.7119999999999498,1,1.4619999999999498,1.4619999999999498
321,1.2989999999999953,1,1.0489999999999953,1.0489999999999953
322,1.7139999999999496,1,1.4639999999999496,1.4639999999999496
323,1.2510000000000006,1,1.0010000000000006,1.0010000000000006
324,0.5350000000000001,1,0.2850000000000002,0.2850000000000002
325,1.1930000000000007,1,0.9430000000000007,0.9430000000000007
326,1.9439999999999242,1,1.6939999999999242,1.6939999999999242
327,3.25,0,3.0,3.0
328,2.963999999999812,1,2.713999999999812,2.713999999999812
329,1.427999999999981,1,1.177999999999981,1.177999999999981
330,1.1510000000000007,1,0.9010000000000007,0.9010000000000007
331,2.0769999999999094,1,1.8269999999999096,1.8269999999999096
332,0.9610000000000005,1,0.7110000000000005,0.7110000000000005
333,1.2080000000000006,1,0.9580000000000007,0.9580000000000007
334,0.5500000000000003,1,0.3000000000000002,0.3000000000000002
335,0.9310000000000005,1,0.6810000000000005,0.6810000000000005
336,0.9920000000000005,1,0.7420000000000005,0.7420000000000005
337,1.8419999999999355,1,1.5919999999999355,1.5919999999999355
338,1.0900000000000007,1,0.8400000000000006,0.8400000000000006
339,0.6760000000000004,1,0.4260000000000003,0.4260000000000003
340,1.1970000000000007,1,0.9470000000000007,0.9470000000000007
341,1.8499999999999346,1,1.5999999999999346,1.5999999999999346
342,1.3349999999999913,1,1.0849999999999913,1.0849999999999913
343,0.4650000000000002,1,0.21500000000000016,0.21500000000000016
344,0.4930000000000002,1,0.2430000000000002,0.2430000000000002
345,0.6750000000000003,1,0.4250000000000003,0.4250000000000003
346,1.3089999999999942,1,1.0589999999999942,1.0589999999999942
347,2.7039999999998408,1,2.4539999999998408,2.4539999999998408
348,0.7270000000000003,1,0.47700000000000037,0.47700000000000037
349,0.5160000000000002,1,0.2660000000000002,0.2660000000000002
350,0.5620000000000003,1,0.3120000000000002,0.3120000000000002
351,0.9700000000000005,1,0.7200000000000005,0.7200000000000005
352,0.9100000000000005,1,0.6600000000000005,0.6600000000000005
353,0.8040000000000004,1,0.5540000000000004,0.5540000000000004
354,1.1570000000000007,1,0.9070000000000007,0.9070000000000007
355,1.0650000000000006,1,0.8150000000000006,0.8150000000000006
356,1.5229999999999706,1,1.2729999999999706,1.2729999999999706
357,1.1750000000000007,1,0.9250000000000007,0.9250000000000007
358,1.590999999999963,1,1.340999999999963,1.340999999999963
359,0.4620000000000002,1,0.21200000000000016,0.21200000000000016
360,0.7390000000000003,1,0.4890000000000004,0.4890000000000004
361,0.6650000000000003,1,0.4150000000000003,0.4150000000000003
362,1.0630000000000006,1,0.8130000000000006,0.8130000000000006
363,1.3969999999999845,1,1.1469999999999845,1.1469999999999845
364,0.6750000000000003,1,0.4250000000000003,0.4250000000000003
365,1.5519999999999674,1,1.3019999999999674,1.3019999999999674
366,1.0350000000000006,1,0.7850000000000006,0.7850000000000006
367,0.9570000000000005,1,0.7070000000000005,0.7070000000000005
368,0.9000000000000005,1,0.6500000000000005,0.6500000000000005
369,1.4899999999999742,1,1.2399999999999742,1.2399999999999742
370,0.7750000000000004,1,0.5250000000000004,0.5250000000000004
371,0.6140000000000003,1,0.36400000000000027,0.36400000000000027
372,0.9680000000000005,1,0.7180000000000005,0.7180000000000005
373,1.4669999999999768,1,1.2169999999999768,1.2169999999999768
374,0.8760000000000004,1,0.6260000000000004,0.6260000000000004
375,1.719999999999949,1,1.469999999999949,1.469999999999949
376,0.5650000000000002,1,0.3150000000000002,0.3150000000000002
377,1.52799999999997,1,1.27799999999997,1.27799999999997
378,2.546999999999858,1,2.296999999999858,2.296999999999858
379,2.3699999999998775,1,2.1199999999998775,2.1199999999998775
380,0.5880000000000003,1,0.33800000000000024,0.33800000000000024
381,0.6300000000000003,1,0.3800000000000003,0.3800000000000003
382,0.8610000000000004,1,0.6110000000000004,0.6110000000000004
383,2.0109999999999166,1,1.7609999999999169,1.7609999999999169
384,0.7180000000000004,1,0.46800000000000036,0.46800000000000036
385,2.0749999999999096,1,1.8249999999999098,1.8249999999999098
386,1.6039999999999617,1,1.3539999999999617,1.3539999999999617
387,1.7239999999999485,1,1.4739999999999485,1.4739999999999485
388,0.7220000000000004,1,0.47200000000000036,0.47200000000000036
389,3.25,0,3.0,3.0
390,1.8109999999999389,1,1.5609999999999389,1.5609999999999389
391,3.25,0,3.0,3.0
392,1.1990000000000007,1,0.9490000000000007,0.9490000000000007
393,0.9230000000000005,1,0.6730000000000005,0.6730000000000005
394,0.6650000000000003,1,0.4150000000000003,0.4150000000000003
395,1.1420000000000008,1,0.8920000000000007,0.8920000000000007
396,0.9210000000000005,1,0.6710000000000005,0.6710000000000005
397,0.9310000000000005,1,0.6810000000000005,0.6810000000000005
398,1.2989999999999953,1,1.0489999999999953,1.0489999999999953
399,1.9769999999999206,1,1.7269999999999206,1.7269999999999206
400,2.393999999999875,1,2.143999999999875,2.143999999999875
401,2.383999999999876,1,2.133999999999876,2.133999999999876
402,1.2160000000000006,1,0.9660000000000007,0.9660000000000007
403,0.7580000000000003,1,0.5080000000000003,0.5080000000000003
404,1.3769999999999867,1,1.1269999999999867,1.1269999999999867
405,1.1330000000000007,1,0.8830000000000007,0.8830000000000007
406,1.5719999999999652,1,1.3219999999999652,1.3219999999999652
407,0.5630000000000002,1,0.3130000000000002,0.3130000000000002
408,1.808999999999939,1,1.558999999999939,1.558999999999939
409,1.0740000000000007,1,0.8240000000000006,0.8240000000000006
410,0.7300000000000004,1,0.48000000000000037,0.48000000000000037
411,0.9910000000000005,1,0.7410000000000005,0.7410000000000005
412,0.6510000000000002,1,0.4010000000000003,0.4010000000000003
413,0.4980000000000002,1,0.2480000000000002,0.2480000000000002
414,0.8410000000000004,1,0.5910000000000004,0.5910000000000004
415,1.9259999999999262,1,1.6759999999999262,1.6759999999999262
416,1.3509999999999895,1,1.1009999999999895,1.1009999999999895
417,0.6070000000000002,1,0.35700000000000026,0.35700000000000026
418,1.873999999999932,1,1.623999999999932,1.623999999999932
419,1.2020000000000008,1,0.9520000000000007,0.9520000000000007
420,3.25,0,3.0,3.0
421,2.375999999999877,1,2.125999999999877,2.125999999999877
422,1.6449999999999572,1,1.3949999999999572,1.3949999999999572
423,1.1090000000000007,1,0.8590000000000007,0.8590000000000007
424,0.8880000000000005,1,0.6380000000000005,0.6380000000000005
425,1.1470000000000007,1,0.8970000000000007,0.8970000000000007
426,0.8660000000000004,1,0.6160000000000004,0.6160000000000004
427,1.2020000000000008,1,0.9520000000000007,0.9520000000000007
428,1.8659999999999328,1,1.6159999999999328,1.6159999999999328
429,0.5050000000000001,1,0.25500000000000017,0.25500000000000017
430,1.273999999999998,1,1.023999999999998,1.023999999999998
431,2.042999999999913,1,1.7929999999999133,1.7929999999999133
432,3.25,0,3.0,3.0
433,0.4510000000000002,1,0.20100000000000015,0.20100000000000015
434,0.8140000000000004,1,0.5640000000000004,0.5640000000000004
435,0.7550000000000003,1,0.5050000000000003,0.5050000000000003
436,0.5040000000000002,1,0.25400000000000017,0.25400000000000017
437,1.1740000000000008,1,0.9240000000000007,0.9240000000000007
438,1.7879999999999414,1,1.5379999999999414,1.5379999999999414
439,0.6430000000000002,1,0.3930000000000003,0.3930000000000003
440,2.2129999999998944,1,1.9629999999998946,1.9629999999998946
441,3.25,0,3.0,3.0
442,1.7119999999999498,1,1.4619999999999498,1.4619999999999498
443,1.7889999999999413,1,1.5389999999999413,1.5389999999999413
444,0.8430000000000004,1,0.5930000000000004,0.5930000000000004
445,0.8540000000000004,1,0.6040000000000004,0.6040000000000004
446,1.4669999999999768,1,1.2169999999999768,1.2169999999999768
447,1.0480000000000005,1,0.7980000000000006,0.7980000000000006
448,1.563999999999966,1,1.313999999999966,1.313999999999966
449,1.1020000000000008,1,0.8520000000000006,0.8520000000000006
450,1.1450000000000007,1,0.8950000000000007,0.8950000000000007
451,1.2180000000000009,1,0.9680000000000007,0.9680000000000007
452,0.8290000000000004,1,0.5790000000000004,0.5790000000000004
453,0.7030000000000003,1,0.45300000000000035,0.45300000000000035
454,3.25,0,3.0,3.0
455,3.25,0,3.0,3.0
456,1.0820000000000007,1,0.8320000000000006,0.8320000000000006
457,1.1940000000000008,1,0.9440000000000007,0.9440000000000007
458,1.292999999999996,1,1.042999999999996,1.042999999999996
459,0.6810000000000003,1,0.4310000000000003,0.4310000000000003
460,0.7370000000000003,1,0.4870000000000004,0.4870000000000004
461,0.7530000000000003,1,0.5030000000000003,0.5030000000000003
462,0.7780000000000004,1,0.5280000000000004,0.5280000000000004
463,0.9090000000000005,1,0.6590000000000005,0.6590000000000005
464,1.1790000000000007,1,0.9290000000000007,0.9290000000000007
465,0.9460000000000005,1,0.6960000000000005,0.6960000000000005
